X,Y,OBJECTID,LATITUDE,LONGITUDE,DATE_MARKED,YEAR_MARKED,VOLUNTEER_GROUP,CATCH_BASIN_ID,INTERSECTION,GIS_ID,CREATOR,CREATED,EDITOR,EDITED
-77.0034495007879,38.8794827862186,1671,38.879475,-77.003447,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-262-053-164-088,2nd St. SE between H ST. SE & I ST. SE,StormDrainsPt_125,,,,
-77.0035967300141,38.8794605580694,1672,38.879453,-77.003594,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-262-053-046-068,2nd St. SE between H ST. SE & I ST. SE,StormDrainsPt_124,,,,
-77.0051161737279,38.879355004075,1673,38.879347,-77.005114,11/8/2010,2010,E.C.C,C-260-052-721-976,100 I st. & New Jersey,StormDrainsPt_588,,,,
-77.0021495017826,38.8793494481458,1674,38.879342,-77.002147,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-263-052-288-920,3rd & I SE,StormDrainsPt_128,,,,
-77.0005050542458,38.8793494488468,1675,38.879342,-77.000503,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-052-719-891,I & 4th SE,StormDrainsPt_138,,,,
-77.0005050636386,38.8790494513344,1676,38.879042,-77.000503,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-052-707-557,4th St SE b/w I and K,StormDrainsPt_137,,,,
-76.9994539012601,38.8785177036928,1677,38.878508,-77.999444,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-265-051-611-945,5th & K SE,StormDrainsPt_144,,,,
-77.0049689514491,38.8784744489569,1678,38.878467,-77.004967,11/8/2010,2010,E.C.C,C-260-052-822-002,Kst 100 block & New Jersey,StormDrainsPt_589,,,,
-77.0004856172966,38.8784661128672,1679,38.878458,-77.000483,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-051-715-910,4th & K SE,StormDrainsPt_136,,,,
-77.0005078426978,38.877657780478,1680,38.87765,-77.000506,5/16/2011,2011,"Harbour Square Owners, Inc",C-264-051-672-006,1100 4th St,StormDrainsPt_667,,,,
-77.0006550571921,38.8775966757944,1681,38.877589,-77.000653,5/16/2011,2011,"Harbour Square Owners, Inc",C-264-050-545-943,1100 4th St,StormDrainsPt_668,,,,
-77.00051616763,38.8766466690166,1682,38.876639,-77.000514,11/2/2010,2010,E.C.C,C-264-049-648-890,4th St,StormDrainsPt_576,,,,
-76.9994550564426,38.8766466689047,1683,38.876639,-76.999453,11/2/2010,2010,E.C.C,C-265-049-566-864,5th St,StormDrainsPt_577,,,,
-77.0044022804317,38.8765966715861,1684,38.876589,-77.0044,11/2/2010,2010,E.C.C,C-261-049-269-907,MS Navy Yard Station,StormDrainsPt_572,,,,
-77.0040439518186,38.8765966755417,1685,38.876589,-77.004042,11/2/2010,2010,E.C.C,C-261-049-582-900,"New Jersey & M;",StormDrainsPt_573,,,,
-77.0028411716381,38.8765938913899,1686,38.876586,-77.002839,11/2/2010,2010,E.C.C,C-262-049-627-878,2nd PL,StormDrainsPt_574,,,,
-77.0177495093437,38.8765883339073,1687,38.876581,-77.017747,5/16/2011,2011,"Harbour Square Owners, Inc",C-249-050-690-151,M & 4th St (north side),StormDrainsPt_666,,,,
-77.0756804563815,38.9261336390054,1688,38.926126,-77.075678,5/16/2019,2019,Fannie Mae ESR,C-200-106-681-279,1 storm drain at Fulton and Bellevue south side,StormDrainsPt_1893,,,,
-76.9985078429453,38.9256772352496,1689,38.925669,-76.998506,4/3/2011,2011,Edgewood Community,C-267-104-573-266,6th & Franklin,StormDrainsPt_644,,,,
-77.0296328515397,38.9256522367248,1690,38.925644,-77.029631,7/27/2011,2011,Jim Graham Youth Program,C-240-104-591-834,13th & Girard,StormDrainsPt_876,,,,
-76.9992689453338,38.925468907102,1691,38.925461,-76.999267,4/3/2011,2011,Edgewood Community,C-266-104-909-052,5th & Franklin,StormDrainsPt_637,,,,
-77.0363161810229,38.9248189010027,1692,38.924811,-77.036314,7/25/2011,2011,Jim Graham Youth Program,C-234-104-778-038,16th & Fuller,StormDrainsPt_813,,,,
-77.0321717412722,38.924805017541,1693,38.924797,-77.032169,7/1/2011,2011,Jim Graham Youth Program,C-238-103-368-945,14th & Fairmont,StormDrainsPt_722,,,,
-77.0721508449488,38.9246541737729,1694,38.924646,-77.072149,5/16/2019,2019,Fannie Mae,"Not sure which 5, Edmunds St NW & 36th St NW",5 storm drains on Edmund St NW,StormDrainsPt_1889,,,,
-77.0324300673151,38.9244855651498,1695,38.924478,-77.032428,7/1/2011,2011,Jim Graham Youth Program,C-238-103-141-593,14th & Fairmont,StormDrainsPt_719,,,,
-77.0271967405761,38.9238189062993,1696,38.923811,-77.027194,8/8/2011,2011,Jim Graham Youth Program,C-242-102-661-753,11th & Euclid,StormDrainsPt_916,,,,
-76.9995328402842,38.9235411279848,1697,38.923533,-76.999531,4/3/2011,2011,Edgewood Community,C-266-101-639-917,Edgewood & Douglas,StormDrainsPt_636,,,,
-77.0021522844568,38.923418902161,1698,38.923411,-77.00215,4/3/2011,2011,Edgewood Community,C-264-101-358-830,3rd Douglass,StormDrainsPt_614,,,,
-77.0363773004446,38.9233244555265,1699,38.923317,-77.036375,7/25/2011,2011,Jim Graham Youth Program,C-234-102-688-381,16th & Euclid,StormDrainsPt_808,,,,
-77.0002911710376,38.9230327889332,1700,38.923025,-77.000289,4/3/2011,2011,Edgewood Community,C-265-101-970-375,4th & Edgewood,StormDrainsPt_632,,,,
-77.0322189643784,38.9226327918587,1701,38.922625,-77.032217,7/1/2011,2011,Jim Graham Youth Program,C-238-101-274-539,14th & Clifton,StormDrainsPt_713,,,,
-77.0747732860688,38.9224979412085,1702,38.92249,-77.074771,5/16/2019,2019,Fannie Mae,"only 3, C-201-102-277-212, C-201-102-456-423, C-201-102-298-457","4 drains, Tunlaw and Calvert",StormDrainsPt_1890,,,,
-77.0021272880234,38.9224244558717,1703,38.922417,-77.002125,4/3/2011,2011,Edgewood Community,C-264-100-355-729,3rd Channing,StormDrainsPt_613,,,,
-77.0034189510166,38.9223272343952,1704,38.922319,-77.003417,4/3/2011,2011,Edgewood Community,C-263-100-233-644,Channing & 2nd,StormDrainsPt_603,,,,
-77.0036383978945,38.921357787926,1705,38.92135,-77.003636,4/3/2011,2011,Edgewood Community,C-263-099-028-567,Bryant & 2nd,StormDrainsPt_599,,,,
-77.0317717385789,38.9211633502462,1706,38.921156,-77.031769,Unknown, ,Unknown,C-238-099-629-894,14th and Belmont NW,StormDrainsPt_1811,,,,
-77.036596736525,38.9210439026257,1707,38.921036,-77.036594,7/25/2011,2011,Jim Graham Youth Program,C-234-099-441-858,16th & Crescent,StormDrainsPt_805,,,,
-77.027174518804,38.9208244544908,1708,38.920817,-77.027172,8/8/2011,2011,Jim Graham Youth Program,C-242-099-609-428,11th & Florida,StormDrainsPt_912,,,,
-77.0421717360734,38.9206383424667,1709,38.920631,-77.042169,7/26/2011,2011,Jim Graham Youth Program,C-229-099-599-513,18th & Belmont,StormDrainsPt_821,,,,
-77.0421439667007,38.9205383420339,1710,38.920531,-77.042142,7/26/2011,2011,Jim Graham Youth Program,C-229-099-619-403,18th & Belmont,StormDrainsPt_822,,,,
-77.0298328481583,38.9204216833285,1711,38.920414,-77.029831,7/27/2011,2011,Jim Graham Youth Program,C-240-099-289-033,13th & Florida,StormDrainsPt_867,,,,
-77.0135328451526,38.920291123586,1712,38.920283,-77.013531,7/19/2013,2013,GZEP,C-254-098-419-576,Adams & Flager Pl NW,StormDrainsPt_1161,,,,
-77.0120022906501,38.9201939018129,1713,38.920186,-77.012,7/19/2013,2013,GZEP,C-255-098-742-439,First & Adams NW,StormDrainsPt_1165,,,,
-76.9999300633103,38.9201189024782,1714,38.920111,-76.999928,4/3/2011,2011,Edgewood Community,C-266-098-209-125,RI & 5,StormDrainsPt_634,,,,
-77.0006689505076,38.9199244558235,1715,38.919917,-77.000667,4/3/2011,2011,Edgewood Community,C-265-097-560-929,Rhode Island & 4th,StormDrainsPt_624,,,,
-77.0007661679261,38.919557789254,1716,38.91955,-77.000764,4/3/2011,2011,Edgewood Community,C-265-097-465-525,Rhode Island & 4th,StormDrainsPt_623,,,,
-77.032091182649,38.9193077906845,1717,38.9193,-77.032089,6/30/2011,2011,Jim Graham Youth Program,C-238-097-307-840,1400 14th & W,StormDrainsPt_692,,,,
-77.0298161801595,38.9191411266872,1718,38.919133,-77.029814,7/27/2011,2011,Jim Graham Youth Program,C-240-097-275-612,13th & W,StormDrainsPt_863,,,,
-77.0269661792323,38.9182355721604,1719,38.918228,-77.026964,8/8/2011,2011,Jim Graham Youth Program,C-242-096-720-555,11th & V,StormDrainsPt_908,,,,
-77.0177217335612,38.9179216790552,1720,38.917914,-77.017719,7/19/2013,2013,GZEP,C-250-096-729-028,4th & Oakdale,StormDrainsPt_1152,,,,
-77.0177384036334,38.9178133423346,1721,38.917806,-77.017736,7/19/2013,2013,GZEP,C-250-095-712-906,4th & Oakdale,StormDrainsPt_1150,,,,
-77.0363995159342,38.917302237432,1722,38.917294,-77.036397,6/29/2011,2011,Jim Graham Youth Program,C-234-095-518-701,New Hampshire & U,StormDrainsPt_682,,,,
-77.0269689626258,38.9171800112445,1723,38.917172,-77.026967,6/30/2011,2011,Jim Graham Youth Program,C-242-095-693-379,11th & U,StormDrainsPt_701,,,,
-77.0260689580176,38.9171466774891,1724,38.917139,-77.026067,6/30/2011,2011,Jim Graham Youth Program,C-243-095-476-325,10th & U,StormDrainsPt_704,,,,
-77.0281550692558,38.9171411217425,1725,38.917133,-77.028153,6/30/2011,2011,Jim Graham Youth Program,C-241-095-665-359,12th & U,StormDrainsPt_696,,,,
-77.0254967389504,38.9170966813936,1726,38.917089,-77.025494,6/30/2011,2011,Jim Graham Youth Program,C-243-095-968-263,Vermont & U,StormDrainsPt_706,,,,
-77.0282411763251,38.9169216759906,1727,38.916914,-77.028239,6/30/2011,2011,Jim Graham Youth Program,C-241-095-584-117,12th & U,StormDrainsPt_695,,,,
-77.01759395783,38.9167077895803,1728,38.9167,-77.017592,7/19/2013,2013,GZEP,C-250-094-810-674,4th & U,StormDrainsPt_1147,,,,
-77.0218106272935,38.9163855711133,1729,38.916378,-77.021808,7/7/2011,2011,Jim Graham Youth Program,C-247-094-150-399,7th & Florida,StormDrainsPt_794,,,,
-77.0297134044886,38.9156883491975,1730,38.915681,-77.029711,7/27/2011,2011,Jim Graham Youth Program,C-240-093-276-782,13th & T,StormDrainsPt_852,,,,
-77.0092383955379,38.9149411246655,1731,38.914933,-77.009236,6/15/2010,2010,Emery Elementary w/ Anacostia Watershed Society (AWS),C-258-092-016-555,N. Capitol St. NE (bounded by Q St. & Todd Pl.),StormDrainsPt_221,,,,
-77.0269133979308,38.9142244523978,1732,38.914217,-77.026911,8/8/2011,2011,Jim Graham Youth Program,C-242-092-669-102,11th & Vermont,StormDrainsPt_903,,,,
-77.003441171638,38.9141827932367,1733,38.914175,-77.003439,6/15/2010,2010,Emery Elementary w/ Anacostia Watershed Society (AWS),C-263-091-018-605, 2nd St. (bounded by R St. & Seaton Place),StormDrainsPt_241,,,,
-77.0269272910682,38.9139466771042,1734,38.913939,-77.026925,8/8/2011,2011,Jim Graham Youth Program,C-242-091-651-791,11th & S,StormDrainsPt_900,,,,
-77.0629384169866,38.9677439083729,1735,38.967736,-77.062936,4/29/2010,2010,St. Johns College High School,C-212-152-770-195,Patterson & 31st,StormDrainsPt_101,,,,
-76.989339268729,38.8919701678511,1736,38.891964,-76.822672,7/9/2010,2010,Mark Ryan,C-274-066-707-686,Constitution and 12th Pl NE,StormDrainsPt_303,,,,
-76.9790810354225,38.8919612683947,1737,38.891953,-76.979079,5/21/2019,2019,Eliot-Hine MS_IB_Wartchow,C-283-066-573-490,"1 SD at 1830 Constitution Ave NE, south side, mid-block",StormDrainsPt_1908,,,,
-76.9364883708799,38.9060300120062,1738,38.906022,-76.936486,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 7,C-320-081-881-298,Meade & Minnesota,StormDrainsPt_403,,,,
-76.936924482035,38.9059550104953,1739,38.905947,-76.936922,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 10,C-320-081-498-228,Meade & 45th,StormDrainsPt_401,,,,
-77.0005078359335,38.9057411236232,1740,38.905733,-77.000506,4/20/2013,2013,Capitol Hill North Neighborhood Association,C-265-082-357-179,4th & M St NE,StormDrainsPt_1029,,,,
-76.9983050596138,38.9056994578563,1741,38.905692,-76.998303,4/20/2013,2013,Capitol Hill North Neighborhood Association,C-267-082-266-091,M & 6th NE,StormDrainsPt_1036,,,,
-77.0012356208008,38.9055939037063,1742,38.905586,-77.001233,4/20/2013,2013,Capitol Hill North Neighborhood Association,C-264-082-721-029,Abbey Place & M NE,StormDrainsPt_1024,,,,
-77.069007862067,38.9052050064278,1743,38.905197,-77.069006,4/22/2013,2013,Georgetown,C-205-082-941-909,1200 35th NW,StormDrainsPt_1053,,,,
-77.0706939664238,38.9049661237073,1744,38.904958,-77.070692,4/22/2013,2013,Georgetown,C-204-082-473-671,Canal Rd,StormDrainsPt_1049,,,,
-76.9373439264025,38.9048633426448,1745,38.904856,-76.937342,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 4,C-320-080-110-022,Lee & 45th,StormDrainsPt_397,,,,
-76.9347439248499,38.9046327918927,1746,38.904625,-76.934742,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 4,C-322-079-359-717,Lee & 47th Pl,StormDrainsPt_418,,,,
-76.9346578148309,38.9045827924366,1747,38.904575,-76.934656,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 4,C-322-079-434-662,Lee & 47th Pl,StormDrainsPt_419,,,,
-76.9374744820941,38.9038883482057,1748,38.903881,-76.937472,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 9,C-319-078-974-944,45th b/w Lee and Sheriff,StormDrainsPt_388,,,,
-77.0005106122849,38.9038355687824,1749,38.903828,-77.000508,4/20/2013,2013,Capitol Hill North Neighborhood Association,C-265-080-312-063,1101 4th St NE,StormDrainsPt_1027,,,,
-76.9995800641727,38.9038022292415,1750,38.903794,-76.999578,5/14/2015,2015,Two Rivers PCS,C-266-080-116-005,5th & L NE,StormDrainsPt_1283,,,,
-76.924782817174,38.9037300127585,1751,38.903722,-76.924781,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 05,C-330-078-979-533,Sheriff Rd NE block of 5201 - 5134,StormDrainsPt_449,,,,
-76.9788359484062,38.9036654313145,1752,38.903658,-76.978834,5/10/2019,2019,Priscilla Lyle,"C-284-079-097-476, C-284-079-100-580, C-283-079-891-654","3 storm Drains marked at 1731 L st ne east, west &N",StormDrainsPt_1874,,,,
-77.0059298287065,38.903059908073,1753,38.903052,-77.005928,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1628,,,,
-76.9740381110523,38.9029200853252,1754,38.902912,-76.974036,7/16/2018,2018,GZEP, , ,StormDrainsPt_1663,,,,
-76.9363967022468,38.9028494542053,1755,38.902842,-76.936394,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 14,C-320-077-886-768,Sheriff & 46th,StormDrainsPt_392,,,,
-77.0546856301763,38.9027605680279,1756,38.902753,-77.054683,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-218-079-302-917,Corner 26th & K,StormDrainsPt_461,,,,
-76.9253967055343,38.902702237415,1757,38.902694,-76.925394,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 14,C-330-077-419-403,"52nd St NE block of 918, 919, 932",StormDrainsPt_444,,,,
-77.0479523025185,38.9026911167054,1758,38.902683,-77.04795,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-224-079-136-710,K (b/w 22 & 21 NW),StormDrainsPt_537,,,,
-76.9366605962321,38.9026383425665,1759,38.902631,-76.936658,10/16/2010,2010,Trash-free Deanwood Initiative - ANC 7 C - 11,C-320-077-651-540,Sheriff & 46th,StormDrainsPt_389,,,,
-77.048138404719,38.9026161176608,1760,38.902608,-77.048136,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-079-973-629,K (b/w 22 & 21 NW),StormDrainsPt_534,,,,
-77.0502300709825,38.9024605635411,1761,38.902453,-77.050228,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-079-159-498,Washington Circle,StormDrainsPt_511,,,,
-77.0474828552028,38.9023772320744,1762,38.902369,-77.047481,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-224-079-540-349,K (b/w 22 & 21 NW),StormDrainsPt_538,,,,
-77.0486911906443,38.9021772265928,1763,38.902169,-77.048689,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-079-488-151,K & Pennsylvania,StormDrainsPt_532,,,,
-77.0006439444535,38.9014466782213,1764,38.901439,-77.000642,5/14/2015,2015,Two Rivers PCS,C-265-077-133-412,4th & I NE,StormDrainsPt_1273,,,,
-77.0513078529494,38.9011577837538,1765,38.90115,-77.051306,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-078-191-072,24th & New Hampshire,StormDrainsPt_491,,,,
-76.9508921590086,38.9008361866952,1766,38.900828,-76.95089,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1625,,,,
-77.0487439628104,38.9007689007673,1767,38.900761,-77.048742,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-077-405-592,22nd & I St NW,StormDrainsPt_524,,,,
-77.0485856284016,38.9006438946498,1768,38.900636,-77.048583,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-077-538-446,22nd & I St NW,StormDrainsPt_525,,,,
-77.0514939696173,38.9006022283499,1769,38.900594,-77.051492,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-221-077-017-458,24th & I NW,StormDrainsPt_486,,,,
-76.9502503916643,38.9004676804197,1770,38.90046,-76.950248,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1622,,,,
-76.949365431995,38.9003099962241,1771,38.900302,-76.949363,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1610,,,,
-76.9740661607465,38.9002550138552,1772,38.900247,-76.974064,8/4/2014,2014,GZEP,C-288-075-159-587,21st & Benning NE,StormDrainsPt_1266,,,,
-76.974057827612,38.9001550101972,1773,38.900147,-76.974056,7/22/2013,2013,GZEP,C-288-075-162-478,21st & H,StormDrainsPt_1166,,,,
-76.9740702434104,38.9000918373215,1774,38.900084,-76.974068,7/16/2018,2018,GZEP, , ,StormDrainsPt_1662,,,,
-76.9488021688638,38.8997380080455,1775,38.89973,-76.9488,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1620,,,,
-76.9703106087725,38.8997244552724,1776,38.899717,-76.970308,8/4/2014,2014,GZEP,C-291-074-405-939,26th & Benning NE,StormDrainsPt_1269,,,,
-76.9486682613725,38.8996529643972,1777,38.899645,-76.948666,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1608,,,,
-77.0499689617939,38.8996327891785,1778,38.899625,-77.049967,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-076-312-353,23rd & H NW,StormDrainsPt_506,,,,
-77.0465411911415,38.8995355635503,1779,38.899528,-77.046539,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-076-283-175,21st & H St NW,StormDrainsPt_549,,,,
-77.0500189676371,38.8994966784479,1780,38.899489,-77.050017,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-076-264-197,23rd & H NW,StormDrainsPt_504,,,,
-77.04659674228,38.8994605648059,1781,38.899453,-77.046594,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-225-076-235-096,21st & H St NW,StormDrainsPt_546,,,,
-77.0071015695582,38.8993495160897,1782,38.899342,-77.007099,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1634,,,,
-76.9762911597114,38.8990661216416,1783,38.899058,-76.976289,8/4/2014,2014,GZEP,C-286-074-200-316,19th & Benning NE,StormDrainsPt_1259,,,,
-76.996246728156,38.8989744555595,1784,38.898967,-76.996244,4/20/2013,2013,Capitol Hill North Neighborhood Association,C-268-074-888-588,7th & G NE,StormDrainsPt_1037,,,,
-76.9742411671727,38.8987966799327,1785,38.898789,-76.974239, ,2015,Unknown,C-287-073-967-976,700 21st Rd NE,StormDrainsPt_20,,,,
-77.0526745213993,38.8983966710379,1786,38.898389,-77.052672,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-219-075-939-034,G & Virginia,StormDrainsPt_464,,,,
-77.049968969043,38.8982772286788,1787,38.898269,-77.049967,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-074-281-846,23rd & G NW,StormDrainsPt_501,,,,
-77.0060170876785,38.8981215390277,1788,38.898114,-77.006015,6/6/2018,2018,Chavez Fellows, , ,StormDrainsPt_1641,,,,
-76.9993739336892,38.8980010163925,1789,38.897993,-76.999372,6/5/2018,2018,Chavez Fellows, , ,StormDrainsPt_1605,,,,
-76.9713796358682,38.8978889348426,1790,38.897881,-76.971377,7/2/2019,2019,Gzep Phelps,C-290-072-420-920,1sd benning and 25th pl,StormDrainsPt_1952,,,,
-76.9342272648251,38.8975327877633,1791,38.897525,-76.934225,6/24/2013,2013,GZEP,C-322-071-642-825,48th & Foote NE,StormDrainsPt_1122,,,,
-77.0487828543314,38.8974744541195,1792,38.897467,-77.048781,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-223-073-289-937,22nd & F NW,StormDrainsPt_516,,,,
-76.9856466549592,38.8973896757374,1793,38.897382,-76.985644,5/21/2019,2019,Eliot-Hine MS_IB_Wartchow,C-278-072-039-638,14th St NE & F St NE - 1 SD on F St (NW),StormDrainsPt_1943,,,,
-77.049949516212,38.8972161146281,1794,38.897208,-77.049947,10/23/2010,2010,Foggy Bottom Cleanup / Alt Breaks,C-222-073-268-670,23rd & F NW,StormDrainsPt_496,,,,
-76.9744717247197,38.897160568428,1795,38.897153,-76.974469,Unknown, ,Unknown,C-287-072-731-162,21st & Gales,StormDrainsPt_1867,,,,
-76.9606137828018,38.8968257960348,1796,38.896818,-76.960612,1/14/2020,2019, ,Undocumented Catch basin,SW Benning Rd NE at Anacostia Ave NE,StormDrainsPt_1975,,,,
-77.0082717233629,38.8763466676985,1797,38.876339,-77.008269,11/2/2010,2010,E.C.C,C-257-049-902-694,M St. & Van,StormDrainsPt_569,,,,
-77.0174550612198,38.8753661187947,1798,38.875358,-77.017453,5/16/2011,2011,"Harbour Square Owners, Inc",C-249-048-917-795,1250 4th St,StormDrainsPt_663,,,,
-77.0082828368831,38.8746938959455,1799,38.874686,-77.008281,11/10/2010,2010,E.C.C,C-257-047-856-872,Vans N St,StormDrainsPt_593,,,,
-77.0176689494028,38.8731272287003,1800,38.873119,-77.017667,5/16/2011,2011,"Harbour Square Owners, Inc",C-249-046-676-310,4th & O SW,StormDrainsPt_658,,,,
